Años;FECHA;Provincia;Idprovincia;Promedio de TMEDIA;Promedio de TMIN;Promedio de TMAX
2005;nov;sevilla;41;9,9;4,9;14,9
2005;dic;sevilla;41;8,1;2,9;13,4
2006;ene;sevilla;41;6,6;1,8;11,5
2006;feb;sevilla;41;7,3;1,3;13,2
2006;mar;sevilla;41;12,1;7;17,1
2006;abr;sevilla;41;14,3;8,4;20,3
2006;may;sevilla;41;18,6;11,3;25,8
2006;jun;sevilla;41;21,5;13,6;29,5
2006;jul;sevilla;41;26;17;34,9
2006;ago;sevilla;41;25,1;16,6;33,7
2006;sep;sevilla;41;22;14,7;29,2
2006;oct;sevilla;41;17,9;12,9;22,8
2006;nov;sevilla;41;13,5;9,1;18
2006;dic;sevilla;41;8,2;2,7;13,6
2007;ene;sevilla;41;8,7;2,5;14,9
2007;feb;sevilla;41;10,3;5,9;14,8
2007;mar;sevilla;41;11,1;4,7;17,6
2007;abr;sevilla;41;14,8;9,1;20,6
2007;may;sevilla;41;16,3;10;22,7
2007;jun;sevilla;41;19,6;12,8;26,5
2007;jul;sevilla;41;24,3;15,2;33,4
2007;ago;sevilla;41;24;15,7;32,3
2007;sep;sevilla;41;21,5;14,7;28,3
2007;oct;sevilla;41;16,7;9,8;23,6
2007;nov;sevilla;41;11,4;3,8;18,9
2007;dic;sevilla;41;8,6;2,1;15,2
2008;ene;sevilla;41;8,9;2,8;14,9
2008;feb;sevilla;41;9,4;3,7;15,1
2008;mar;sevilla;41;11,5;4,4;18,5
2008;abr;sevilla;41;13,5;7,3;19,8
2008;may;sevilla;41;14,7;9,1;20,3
2008;jun;sevilla;41;21,4;12,9;29,9
2008;jul;sevilla;41;23,8;15,1;32,6
2008;ago;sevilla;41;24,2;15,2;33,1
2008;sep;sevilla;41;20,7;13,7;27,7
2008;oct;sevilla;41;15,7;10,5;20,9
2008;nov;sevilla;41;10;3,8;16,3
2008;dic;sevilla;41;7,6;2,6;12,6
2009;ene;sevilla;41;7,1;3;11,2
2009;feb;sevilla;41;9;3,1;14,8
2009;mar;sevilla;41;12,7;6,5;19
2009;abr;sevilla;41;12;5,2;18,7
2009;may;sevilla;41;17,7;10;25,4
2009;jun;sevilla;41;23;15,6;30,4
2009;jul;sevilla;41;25,1;16,2;34
2009;ago;sevilla;41;25,6;17;34,2
2009;sep;sevilla;41;21,2;14,7;27,7
2009;oct;sevilla;41;19,2;12,2;26,1
2009;nov;sevilla;41;13;7,6;18,5
2009;dic;sevilla;41;8,1;3,1;13,1
2010;ene;sevilla;41;7,6;3,5;11,6
2010;feb;sevilla;41;8,8;5;12,6
2010;mar;sevilla;41;10,2;5,2;15,2
2010;abr;sevilla;41;14,6;9;20,1
2010;may;sevilla;41;15,7;9,1;22,3
2010;jun;sevilla;41;19,8;12,7;26,9
2010;jul;sevilla;41;25,7;17;34,4
2010;ago;sevilla;41;25,8;17,7;33,9
2010;sep;sevilla;41;21,2;14,1;28,2
2010;oct;sevilla;41;15,1;9;21,2
2010;nov;sevilla;41;10;5,2;15
2010;dic;sevilla;41;9;5,1;13
2011;ene;sevilla;41;8,2;3,6;12,8
2011;feb;sevilla;41;8,5;2,4;14,6
2011;mar;sevilla;41;10,3;5,6;15
2011;abr;sevilla;41;15;9,5;20,6
2011;may;sevilla;41;18,2;12,2;24,1
2011;jun;sevilla;41;21,8;13,7;30,1
2011;jul;sevilla;41;23,3;15,1;31,6
2011;ago;sevilla;41;24,3;16,5;32,2
2011;sep;sevilla;41;21,4;13,7;29,1
2011;oct;sevilla;41;18,7;11,1;26,3
2011;nov;sevilla;41;10,9;6,4;15,4
2011;dic;sevilla;41;7,8;2,1;13,5
2012;ene;sevilla;41;7,1;0,6;13,6
2012;feb;sevilla;41;5,8;-1,3;12,9
2012;mar;sevilla;41;10,6;3,8;17,5
2012;abr;sevilla;41;10,8;5,8;15,8
2012;may;sevilla;41;16,3;9,7;22,9
2012;jun;sevilla;41;22,7;14,7;30,6
2012;jul;sevilla;41;24,4;15,5;33,4
2012;ago;sevilla;41;26,4;17,7;35,1
2012;sep;sevilla;41;21,8;15;28,7
2012;oct;sevilla;41;16,6;11,1;22,2
2012;nov;sevilla;41;11,5;7,9;15,1
2012;dic;sevilla;41;8,8;3,9;13,6
2013;ene;sevilla;41;7,7;3,1;12,2
2013;feb;sevilla;41;7;2;12
2013;mar;sevilla;41;9,1;5,6;12,7
2013;abr;sevilla;41;11,9;6;17,8
2013;may;sevilla;41;13,8;6,9;20,6
2013;jun;sevilla;41;18,9;11,3;26,6
2013;jul;sevilla;41;23,6;15,7;31,5
2013;ago;sevilla;41;25,1;16,5;33,8
2013;sep;sevilla;41;21,6;14,9;28,4
2013;oct;sevilla;41;17,3;11,8;22,8
2013;nov;sevilla;41;9,9;4,1;15,7
2013;dic;sevilla;41;8;2,3;13,8
2014;ene;sevilla;41;8;3,8;12,2
2014;feb;sevilla;41;7,4;3;11,8
2014;mar;sevilla;41;10;4,3;15,8
2014;abr;sevilla;41;13,8;7,7;19,9
2014;may;sevilla;41;16,8;9,2;24,4
2014;jun;sevilla;41;19,5;12;27
2014;jul;sevilla;41;22,6;14,4;30,8
2014;ago;sevilla;41;24;15,4;32,7
2014;sep;sevilla;41;21,1;15,1;27,1
2014;oct;sevilla;41;17,8;11,7;23,9
2014;nov;sevilla;41;11,5;6,7;16,3
2014;dic;sevilla;41;7,6;1,8;13,4
2015;ene;sevilla;41;7,1;0,7;13,6
2015;feb;sevilla;41;7,1;2,2;12
2015;mar;sevilla;41;10,9;4,1;17,5
2015;abr;sevilla;41;13,6;7,6;19,5
2015;may;sevilla;41;18,5;10,4;26,6
2015;jun;sevilla;41;21,4;13,3;29,4
2015;jul;sevilla;41;26,7;17,4;35,9
2015;ago;sevilla;41;24,7;17;32,5
2015;sep;sevilla;41;19,9;12,6;27,2
2015;oct;sevilla;41;16,5;12;20,9
2015;nov;sevilla;41;12,6;6,4;18,9
2015;dic;sevilla;41;10,9;5,1;16,6
2000;ene;soria;42;2;-3,8;7,9
2000;feb;soria;42;7,4;0,9;13,8
2000;mar;soria;42;8;1,6;14,3
2000;abr;soria;42;7,3;2,9;11,7
2000;may;soria;42;14,3;8,1;20,5
2000;jun;soria;42;18,3;10,3;26,3
2000;jul;soria;42;19,6;11,9;27,4
2000;ago;soria;42;20,3;11,9;28,6
2000;sep;soria;42;17,2;9,1;25,3
2000;oct;soria;42;11,3;5,8;16,8
2000;nov;soria;42;5,5;2,3;8,7
2000;dic;soria;42;4,9;2;7,9
2001;ene;soria;42;4,2;1,1;7,3
2001;feb;soria;42;5,1;-0,2;10,4
2001;mar;soria;42;9,2;5;13,5
2001;abr;soria;42;9,2;3,2;15,2
2001;may;soria;42;13,4;6,6;20,1
2001;jun;soria;42;19;10,3;27,8
2001;jul;soria;42;19,5;11,9;27,1
2001;ago;soria;42;21;13,4;28,6
2001;sep;soria;42;15,4;7,8;23
2001;oct;soria;42;13,1;7,1;19,2
2001;nov;soria;42;4,8;-0,5;10,1
2001;dic;soria;42;1,5;-5,7;8,7
2002;ene;soria;42;4,2;-0,3;8,8
2002;feb;soria;42;5,5;0,1;10,9
2002;mar;soria;42;7,8;2,4;13,2
2002;abr;soria;42;9,7;3,2;16,2
2002;may;soria;42;11,7;5,6;17,8
2002;jun;soria;42;18,3;10,7;25,9
2002;jul;soria;42;19,5;11,8;27,2
2002;ago;soria;42;18,7;11;26,4
2002;sep;soria;42;15,5;8,4;22,5
2002;oct;soria;42;11,9;6,6;17,1
2002;nov;soria;42;7,5;3,8;11,1
2002;dic;soria;42;5,3;2;8,6
2003;ene;soria;42;2,8;-0,6;6,3
2003;feb;soria;42;2,9;-1,3;7
2003;mar;soria;42;8,8;2,7;15
2003;abr;soria;42;9,5;4;15
2003;may;soria;42;13,5;6,4;20,7
2003;jun;soria;42;21,2;13,2;29,2
2003;jul;soria;42;21,6;13;30,2
2003;ago;soria;42;22,9;14,7;31,1
2003;sep;soria;42;16,5;9,9;23,2
2003;oct;soria;42;10,2;5,6;14,9
2003;nov;soria;42;7,7;3;12,4
2003;dic;soria;42;3,9;-0,1;7,9
2004;ene;soria;42;4,7;0,6;8,8
2004;feb;soria;42;4,1;-2,1;10,2
2004;mar;soria;42;5,6;0,1;11
2004;abr;soria;42;7,6;2;13,3
2004;may;soria;42;11,3;5,4;17,1
2004;jun;soria;42;19,1;11,5;26,7
2004;jul;soria;42;20;11,4;28,5
2004;ago;soria;42;19,8;12,1;27,5
2004;sep;soria;42;17,8;10,1;25,4
2004;oct;soria;42;12,3;6,6;17,9
2004;nov;soria;42;6,1;-0,3;12,5
2004;dic;soria;42;3,6;-0,9;8,1
2005;ene;soria;42;2,4;-4,3;9,1
2005;feb;soria;42;0,7;-4,4;5,9
2005;mar;soria;42;6,5;-0,5;13,6
2005;abr;soria;42;9,5;3,8;15,2
2005;may;soria;42;14,4;7,4;21,5
2005;jun;soria;42;20,2;11,6;28,8
2005;jul;soria;42;21,4;12,7;30
2005;ago;soria;42;20,4;11,9;29
2005;sep;soria;42;16,3;8,4;24,1
2005;oct;soria;42;12,4;6,7;18,1
2005;nov;soria;42;5,5;1,3;9,8
2005;dic;soria;42;3;-2,1;8,1
2006;ene;soria;42;2,6;-2,1;7,2
2006;feb;soria;42;3,1;-3,3;9,5
2006;mar;soria;42;7,6;2,3;12,8
2006;abr;soria;42;10,6;4;17,2
2006;may;soria;42;14,8;7,5;22,1
2006;jun;soria;42;18,8;10,9;26,7
2006;jul;soria;42;22,4;14,2;30,5
2006;ago;soria;42;18,5;10,6;26,4
2006;sep;soria;42;17,8;10,6;24,9
2006;oct;soria;42;13,6;8,1;19,2
2006;nov;soria;42;9,3;5,2;13,4
2006;dic;soria;42;3,5;-1,6;8,6
2007;ene;soria;42;4,1;-1,1;9,3
2007;feb;soria;42;5,9;1,6;10,1
2007;mar;soria;42;5,8;0,4;11,2
2007;abr;soria;42;9,8;4,3;15,3
2007;may;soria;42;13;7,1;18,8
2007;jun;soria;42;16,2;9;23,4
2007;jul;soria;42;19,6;11;28,1
2007;ago;soria;42;18,8;10,9;26,8
2007;sep;soria;42;16,1;8,2;23,9
2007;oct;soria;42;11,7;4,9;18,4
2007;nov;soria;42;6,4;-0,8;13,6
2007;dic;soria;42;2,7;-2,9;8,3
2008;ene;soria;42;4,9;-0,8;10,5
2008;feb;soria;42;5,8;0,1;11,4
2008;mar;soria;42;6;0,2;11,7
2008;abr;soria;42;9,3;3,1;15,5
2008;may;soria;42;11,8;6,3;17,3
2008;jun;soria;42;16,4;9,7;23
2008;jul;soria;42;19,4;10,9;28
2008;ago;soria;42;20,1;11,6;28,7
2008;sep;soria;42;15,2;7,7;22,7
2008;oct;soria;42;10,6;4,6;16,6
2008;nov;soria;42;4,6;0,5;8,8
2008;dic;soria;42;3,6;-0,9;8
2009;ene;soria;42;1,6;-2,7;5,9
2009;feb;soria;42;4,3;-1,7;10,4
2009;mar;soria;42;7,6;0,3;15
2009;abr;soria;42;8;1,5;14,4
2009;may;soria;42;14,6;7;22,3
2009;jun;soria;42;19;11,3;26,6
2009;jul;soria;42;21,5;12,6;30,4
2009;ago;soria;42;21,9;13,6;30,3
2009;sep;soria;42;16,4;9,6;23,2
2009;oct;soria;42;14;7,3;20,7
2009;nov;soria;42;8;3,9;12,1
2009;dic;soria;42;3,1;-1,2;7,4
2010;ene;soria;42;2,2;-1;5,4
2010;feb;soria;42;2,7;-1,2;6,6
2010;mar;soria;42;5,2;0;10,4
2010;abr;soria;42;10,2;4,2;16,2
2010;may;soria;42;11;5;16,9
2010;jun;soria;42;15,9;9,4;22,5
2010;jul;soria;42;21,7;13,4;30,1
2010;ago;soria;42;20,5;11,9;29
2010;sep;soria;42;16,3;8,5;24
2010;oct;soria;42;10,4;3,5;17,2
2010;nov;soria;42;4,8;0,3;9,3
2010;dic;soria;42;3,8;-0,6;8,3
2011;ene;soria;42;3,7;-0,9;8,3
2011;feb;soria;42;5,5;-0,5;11,4
2011;mar;soria;42;6,3;1,4;11,1
2011;abr;soria;42;12,9;6,2;19,5
2011;may;soria;42;14,8;8,1;21,4
2011;jun;soria;42;14,8;8,5;21
2011;jul;soria;42;20,5;11,3;29,8
2011;ago;soria;42;20,8;12,4;29,1
2011;sep;soria;42;17,9;9,5;26,3
2011;oct;soria;42;12,7;4,4;21,1
2011;nov;soria;42;8,2;3,6;12,8
2011;dic;soria;42;4,3;-0,9;9,4
2012;ene;soria;42;3,7;-2,4;9,8
2012;feb;soria;42;1,8;-3,6;7,1
2012;mar;soria;42;7,4;-0,1;14,9
2012;abr;soria;42;6,8;2;11,5
2012;may;soria;42;14,2;7,2;21,2
2012;jun;soria;42;18,9;11,1;26,6
2012;jul;soria;42;19,9;11,1;28,7
2012;ago;soria;42;21,4;13;29,8
2012;sep;soria;42;16,6;9,7;23,5
2012;oct;soria;42;11,5;5,9;17,1
2012;nov;soria;42;6,1;2;10,2
2012;dic;soria;42;4,2;0;8,4
2013;ene;soria;42;4;-0,2;8,3
2013;feb;soria;42;2,9;-0,9;6,6
2013;mar;soria;42;5,6;1,8;9,4
2013;abr;soria;42;7,8;2,2;13,4
2013;may;soria;42;9,3;3,5;15,1
2013;jun;soria;42;15;8,2;21,8
2013;jul;soria;42;20,9;13,2;28,6
2013;ago;soria;42;20;11,6;28,3
2013;sep;soria;42;17;9,3;24,7
2013;oct;soria;42;12,4;7;17,9
2013;nov;soria;42;6,1;2,4;9,7
2013;dic;soria;42;3,1;-3;9,3
2014;ene;soria;42;4,3;0,9;7,7
2014;feb;soria;42;3,5;-0,3;7,2
2014;mar;soria;42;7;0,9;13,2
2014;abr;soria;42;11,8;5,4;18,2
2014;may;soria;42;12,3;5,5;19
2014;jun;soria;42;17,2;9,8;24,6
2014;jul;soria;42;18,5;11,3;25,7
2014;ago;soria;42;20;12;27,9
2014;sep;soria;42;18,2;11,3;25,1
2014;oct;soria;42;14,7;8;21,4
2014;nov;soria;42;7,9;3,7;12,2
2014;dic;soria;42;4,2;-0,7;9
2015;ene;soria;42;3,6;-2,1;9,4
2015;feb;soria;42;2,2;-1,7;6,2
2015;mar;soria;42;7,7;1,7;13,6
2015;abr;soria;42;10,4;4,2;16,7
2015;may;soria;42;14,4;7,3;21,4
2015;jun;soria;42;18,6;11;26,3
2015;jul;soria;42;23,2;14,9;31,5
2015;ago;soria;42;20;12,1;27,8
2015;sep;soria;42;14,8;7,7;22
2015;oct;soria;42;11,5;6;17
2015;nov;soria;42;8,8;2,6;15,1
2015;dic;soria;42;5,5;-1,1;12,1
2000;ene;tarragona;43;;;
2000;feb;tarragona;43;;;
2000;mar;tarragona;43;14,5;10,5;18,6
2000;abr;tarragona;43;15,5;11,8;19,2
2000;may;tarragona;43;19,2;16;22,3
2000;jul;tarragona;43;24,5;20,9;28
2000;ago;tarragona;43;25,7;21,9;29,4
2000;sep;tarragona;43;23,3;19,7;26,9
2000;oct;tarragona;43;19,1;15,9;22,2
2000;nov;tarragona;43;14,5;11,6;17,5
2000;dic;tarragona;43;13,6;10,3;16,8
2001;ene;tarragona;43;12,6;9,5;15,7
2001;feb;tarragona;43;12,7;9;16,4
2001;mar;tarragona;43;16,5;12,2;20,7
2001;abr;tarragona;43;16,4;12,1;20,6
2001;may;tarragona;43;18,7;14,7;22,8
2001;jun;tarragona;43;23;19,1;26,9
2001;jul;tarragona;43;24,3;20,4;28,3
2001;ago;tarragona;43;26,5;22,9;30,1
2001;sep;tarragona;43;22,5;18,6;26,4
2001;oct;tarragona;43;21,5;18,4;24,7
2001;nov;tarragona;43;13,4;10,2;16,6
2001;dic;tarragona;43;10,1;6,8;13,4
2002;ene;tarragona;43;11,8;8,4;15,2
2002;feb;tarragona;43;12,7;8,5;17
2002;mar;tarragona;43;12,4;9,5;15,4
2002;abr;tarragona;43;15,8;11,4;20,2
2002;may;tarragona;43;14,7;10,9;18,6
2002;jun;tarragona;43;;;
2002;jul;tarragona;43;;;
2002;ago;tarragona;43;;;
2002;sep;tarragona;43;;;
2002;oct;tarragona;43;16,4;10,7;22
2002;nov;tarragona;43;12;6,3;17,6
2002;dic;tarragona;43;9,6;4,6;14,1
2003;ene;tarragona;43;7,3;1,2;13,3
2003;feb;tarragona;43;11,2;8,9;13,5
2003;mar;tarragona;43;13,2;9,5;16,9
2003;abr;tarragona;43;15,4;11,5;19,2
2003;may;tarragona;43;18,3;14,4;22,2
2003;jun;tarragona;43;24,3;20,6;28
2003;jul;tarragona;43;26,3;22,7;29,9
2003;ago;tarragona;43;27,3;23,6;31
2003;sep;tarragona;43;22,1;18,5;25,7
2003;oct;tarragona;43;17,6;14,4;20,9
2003;nov;tarragona;43;14,7;11,6;17,8
2003;dic;tarragona;43;11,5;8,5;14,5
2004;ene;tarragona;43;12,6;9;16,1
2004;feb;tarragona;43;10,1;6,6;13,7
2004;mar;tarragona;43;11,6;8,1;15,1
2004;abr;tarragona;43;14;10;18,1
2004;may;tarragona;43;16,6;12,9;20,4
2004;jun;tarragona;43;21,3;17,3;25,3
2004;oct;tarragona;43;18,1;14,2;22
2004;nov;tarragona;43;12,7;9,3;16,1
2004;dic;tarragona;43;11;8,1;14
2005;ene;tarragona;43;9,1;5,1;13
2005;feb;tarragona;43;8,2;4,5;11,9
2005;mar;tarragona;43;11,4;7,7;15,1
2005;abr;tarragona;43;14,1;10,3;18
2005;may;tarragona;43;18,1;14,2;22
2005;jun;tarragona;43;22,4;18,5;26,2
2005;jul;tarragona;43;24,6;21,1;28,2
2005;ago;tarragona;43;23,6;19,3;27,8
2005;sep;tarragona;43;;;
2005;nov;tarragona;43;11,5;8,9;14
2005;dic;tarragona;43;9,8;6,9;12,8
2006;ene;tarragona;43;10;7,8;12,2
2006;feb;tarragona;43;11,3;8;14,7
2006;mar;tarragona;43;14,1;10,6;17,7
2006;abr;tarragona;43;16,5;12,8;20,1
2006;may;tarragona;43;19,2;15,8;22,6
2006;jun;tarragona;43;22,2;18,9;25,5
2006;jul;tarragona;43;26,6;23,3;29,9
2006;ago;tarragona;43;25,4;21,2;29,5
2006;sep;tarragona;43;22,6;19,5;25,7
2006;oct;tarragona;43;20,6;17,4;23,8
2006;nov;tarragona;43;16,3;13,2;19,3
2006;dic;tarragona;43;11;8,1;14
2007;ene;tarragona;43;11,5;8,3;14,7
2007;feb;tarragona;43;13;9,3;16,6
2007;mar;tarragona;43;13,1;8,9;17,2
2007;abr;tarragona;43;14,7;11,5;17,9
2007;may;tarragona;43;18,9;14,5;23,2
2007;jun;tarragona;43;21,9;18,4;25,4
2007;jul;tarragona;43;23,8;20,1;27,5
2007;ago;tarragona;43;24,5;20,6;28,5
2007;sep;tarragona;43;22,5;18,9;26
2007;oct;tarragona;43;21,4;17,8;25,1
2008;mar;tarragona;43;14,2;9,8;18,6
2008;abr;tarragona;43;15,9;11,7;20,1
2008;may;tarragona;43;18,2;14,6;21,7
2008;jun;tarragona;43;22,4;18,5;26,3
2008;jul;tarragona;43;24,7;21,3;28,1
2008;ago;tarragona;43;25,7;22,2;29,1
2008;sep;tarragona;43;22,3;18,8;25,9
2008;oct;tarragona;43;18,2;14,9;21,6
2008;nov;tarragona;43;13,2;10;16,3
2008;dic;tarragona;43;10,8;7,5;14,1
2009;ene;tarragona;43;8,5;5,6;11,4
2009;feb;tarragona;43;11,8;8,1;15,5
2009;mar;tarragona;43;13,1;9;17,3
2009;abr;tarragona;43;15,2;11;19,5
2009;may;tarragona;43;19,6;15,4;23,8
2009;jun;tarragona;43;23,3;19,5;27,2
2009;jul;tarragona;43;26,4;22,8;30
2009;ago;tarragona;43;27;23,2;30,8
2009;sep;tarragona;43;24,8;20,8;28,8
2009;oct;tarragona;43;21;17;25
2009;nov;tarragona;43;16,2;12,6;19,7
2009;dic;tarragona;43;11,4;8,3;14,5
2010;ene;tarragona;43;9,5;6,8;12,2
2010;feb;tarragona;43;10,2;6,7;13,8
2010;mar;tarragona;43;11,9;8,3;15,4
2010;abr;tarragona;43;15;11,1;19
2010;may;tarragona;43;18;13,4;22,6
2010;jun;tarragona;43;21,7;17,5;25,9
2010;jul;tarragona;43;26,3;22,3;30,2
2010;ago;tarragona;43;25,9;21,6;30,2
2010;sep;tarragona;43;23;18,8;27,2
2010;oct;tarragona;43;18,8;14,8;22,7
2010;nov;tarragona;43;14,1;10,5;17,7
2010;dic;tarragona;43;11,2;7,6;14,7
2011;feb;tarragona;43;12,8;9;16,7
2011;mar;tarragona;43;13,1;9,5;16,8
2011;abr;tarragona;43;17,3;13;21,5
2011;may;tarragona;43;20;15,8;24,3
2011;jun;tarragona;43;22,3;18,4;26,2
2011;jul;tarragona;43;24,6;20,7;28,6
2011;ago;tarragona;43;26,3;22,5;30,2
2011;sep;tarragona;43;24,6;20,5;28,8
2011;oct;tarragona;43;20,9;16,8;24,9
2011;nov;tarragona;43;17,5;14,8;20,2
2011;dic;tarragona;43;11,8;8,2;15,3
2012;ene;tarragona;43;11,9;8,3;15,4
2012;feb;tarragona;43;9,4;5;13,8
2012;mar;tarragona;43;13,9;9,2;18,8
2012;abr;tarragona;43;15,7;11,9;19,5
2012;may;tarragona;43;19,3;15,2;23,4
2012;jun;tarragona;43;23,3;19,1;27,5
2012;sep;tarragona;43;24,3;20,5;28,1
2013;mar;tarragona;43;;;
2013;abr;tarragona;43;14,9;11,1;18,6
2013;may;tarragona;43;17,4;12,9;21,9
2013;jun;tarragona;43;21,5;17,2;25,8
2013;jul;tarragona;43;26,1;22,2;30,1
2013;ago;tarragona;43;25,9;21,9;29,9
2013;sep;tarragona;43;23,9;19,9;27,9
2013;oct;tarragona;43;22,2;18,1;26,2
2013;nov;tarragona;43;14,8;11,4;18,2
2013;dic;tarragona;43;12,3;8,5;16
2014;ene;tarragona;43;12,7;9,6;15,9
2014;feb;tarragona;43;12,7;8,9;16,4
2014;mar;tarragona;43;14,1;9,7;18,6
2014;abr;tarragona;43;17,2;12,8;21,6
2014;may;tarragona;43;18,7;14,6;22,7
2014;jun;tarragona;43;23;18,7;27,3
2014;jul;tarragona;43;25,1;20,7;29,5
2014;ago;tarragona;43;25,4;22;28,9
2014;sep;tarragona;43;25,6;21,9;29,4
2014;oct;tarragona;43;21,4;16,9;25,9
2014;nov;tarragona;43;16,4;13,1;19,6
2014;dic;tarragona;43;;;
2015;ene;tarragona;43;10,5;7,3;13,7
2015;feb;tarragona;43;9,6;5,8;13,4
2015;mar;tarragona;43;13,5;9,6;17,4
2015;abr;tarragona;43;15,6;11,1;20
2015;may;tarragona;43;19,8;14,6;24,9
2015;jun;tarragona;43;23,1;18,5;27,7
2015;jul;tarragona;43;27,2;23,3;31,2
2015;ago;tarragona;43;25,9;22;29,7
2015;sep;tarragona;43;21,5;17,5;25,4
2015;oct;tarragona;43;18,4;14,9;21,8
2015;nov;tarragona;43;15,3;11,6;18,9
2015;dic;tarragona;43;12,8;9;16,5
2000;ene;tenerife;38;17,5;14,2;20,9
2000;feb;tenerife;38;17,9;14,8;21
2000;mar;tenerife;38;18,6;15,4;21,7
2000;abr;tenerife;38;18,4;15,4;21,4
2000;may;tenerife;38;19,2;16,6;21,8
2000;jun;tenerife;38;21,1;18,9;23,3
2000;jul;tenerife;38;22,4;19,7;25,1
2000;ago;tenerife;38;23,2;20,6;25,7
2000;sep;tenerife;38;23,4;20,3;26,5
2000;oct;tenerife;38;21,9;19;24,8
2000;nov;tenerife;38;19,9;17;22,8
2000;dic;tenerife;38;18,9;15,7;22,1
2001;ene;tenerife;38;17,7;14,7;20,7
2001;feb;tenerife;38;17,8;14,7;20,8
2001;mar;tenerife;38;19,1;16,1;22,1
2001;abr;tenerife;38;18,3;15,6;21
2001;may;tenerife;38;19,5;16,7;22,3
2001;jun;tenerife;38;21,7;18,6;24,9
2001;jul;tenerife;38;22,7;19,8;25,5
2001;ago;tenerife;38;23,8;21;26,7
2001;sep;tenerife;38;24,4;21,5;27,4
2001;oct;tenerife;38;23,3;20,5;26,1
2001;nov;tenerife;38;20,6;18;23,3
2001;dic;tenerife;38;20,1;17;23,2
2002;ene;tenerife;38;19;15,8;22,1
2002;feb;tenerife;38;18,2;15,2;21,2
2002;mar;tenerife;38;18,2;15,3;21,1
2002;abr;tenerife;38;18,7;16,1;21,2
2002;may;tenerife;38;19;16,6;21,4
2002;jun;tenerife;38;20,4;17,8;23,1
2002;jul;tenerife;38;21,5;19,2;23,9
2002;ago;tenerife;38;22,3;19,7;24,9
2002;sep;tenerife;38;20,9;18,3;23,5
2002;oct;tenerife;38;21,1;18,6;23,7
2002;nov;tenerife;38;19,6;16,7;22,5
2002;dic;tenerife;38;18,4;15,6;21,2
2003;ene;tenerife;38;17,7;14,9;20,6
2003;feb;tenerife;38;17,3;14,3;20,2
2003;mar;tenerife;38;18,9;15,6;22,1
2003;abr;tenerife;38;18,6;16;21,3
2003;may;tenerife;38;20,1;17,6;22,7
2003;jun;tenerife;38;22,1;19,5;24,7
2003;jul;tenerife;38;23,3;20,9;25,7
2003;ago;tenerife;38;24,6;22;27,2
2003;sep;tenerife;38;24;21,5;26,6
2003;oct;tenerife;38;22,6;19,7;25,6
2003;nov;tenerife;38;19,7;17,2;22,2
2003;dic;tenerife;38;18,6;15,6;21,5
2004;ene;tenerife;38;18,3;16;20,7
2004;feb;tenerife;38;18,5;15,5;21,5
2004;mar;tenerife;38;18,3;15,6;21
2004;abr;tenerife;38;18,4;16;20,8
2004;may;tenerife;38;19,6;17,2;22,1
2004;jun;tenerife;38;22,5;19,9;25,2
2004;jul;tenerife;38;23,9;21,5;26,2
2004;ago;tenerife;38;25,3;22,7;27,9
2004;sep;tenerife;38;25;22,1;27,9
2004;oct;tenerife;38;23,8;20,7;26,8
2004;nov;tenerife;38;21,2;18,4;24
2004;dic;tenerife;38;18,5;16,1;20,9
2005;ene;tenerife;38;17,5;14,6;20,3
2005;feb;tenerife;38;17,1;14,4;19,9
2005;mar;tenerife;38;18,2;15,5;20,9
2005;abr;tenerife;38;19,1;16,4;21,8
2005;may;tenerife;38;20,4;17,9;22,9
2005;jun;tenerife;38;22,1;19,6;24,6
2005;jul;tenerife;38;23,3;20,7;25,8
2005;ago;tenerife;38;24;21,5;26,5
2005;sep;tenerife;38;24;21,1;26,7
2005;oct;tenerife;38;23,2;20,5;25,8
2005;nov;tenerife;38;21;18,6;23,3
2005;dic;tenerife;38;18,5;15,7;21,3
2006;ene;tenerife;38;17,5;15,1;20
2006;feb;tenerife;38;17,5;14,8;20,3
2006;mar;tenerife;38;18,1;15,2;21,1
2006;abr;tenerife;38;19,5;16,9;22
2006;may;tenerife;38;20,5;17,9;23,1
2006;jun;tenerife;38;22;19,3;24,6
2006;jul;tenerife;38;23,1;20,8;25,5
2006;ago;tenerife;38;24;21,5;26,5
2006;sep;tenerife;38;24,3;21,6;26,9
2006;oct;tenerife;38;23,3;20,5;26,1
2006;nov;tenerife;38;22,3;19,4;25,2
2006;dic;tenerife;38;19;16;21,9
2007;ene;tenerife;38;18,9;15,8;22
2007;feb;tenerife;38;18;15,1;21
2007;mar;tenerife;38;17,9;15,4;20,5
2007;abr;tenerife;38;18,9;16;21,9
2007;may;tenerife;38;20,3;17,7;22,9
2007;jun;tenerife;38;21,6;18,9;24,3
2007;jul;tenerife;38;22,8;20,5;25
2007;ago;tenerife;38;23,2;21;25,4
2007;sep;tenerife;38;23;20,3;25,6
2007;oct;tenerife;38;22,5;19,7;25,2
2007;nov;tenerife;38;21,2;18,4;24
2007;dic;tenerife;38;18,9;16;21,9
2008;ene;tenerife;38;19,3;16,3;22,2
2008;feb;tenerife;38;18,6;15,8;21,5
2008;mar;tenerife;38;18,7;16;21,3
2008;abr;tenerife;38;20,5;17,6;23,4
2008;may;tenerife;38;20,9;18,1;23,7
2008;jun;tenerife;38;22,3;19,7;24,9
